,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
78,USD_JPY,2022-11-21T00:00:00.000000000Z,7113,140.253,140.421,140.209,140.287,140.266,140.432,140.220,140.295,140.279,140.443,140.232,140.303
79,USD_JPY,2022-11-21T01:00:00.000000000Z,5536,140.285,140.490,140.187,140.287,140.293,140.500,140.197,140.298,140.301,140.510,140.206,140.309
80,USD_JPY,2022-11-21T02:00:00.000000000Z,5350,140.283,140.445,140.283,140.404,140.294,140.454,140.294,140.414,140.305,140.466,140.303,140.424
81,USD_JPY,2022-11-21T03:00:00.000000000Z,3255,140.405,140.447,140.320,140.341,140.414,140.456,140.328,140.350,140.422,140.465,140.337,140.359
82,USD_JPY,2022-11-21T04:00:00.000000000Z,4098,140.341,140.565,140.288,140.425,140.352,140.574,140.298,140.435,140.362,140.585,140.307,140.445
83,USD_JPY,2022-11-21T05:00:00.000000000Z,4629,140.427,140.542,140.403,140.539,140.437,140.551,140.414,140.548,140.447,140.560,140.423,140.558
84,USD_JPY,2022-11-21T06:00:00.000000000Z,6316,140.541,140.868,140.474,140.811,140.551,140.879,140.486,140.821,140.561,140.890,140.497,140.831
85,USD_JPY,2022-11-21T07:00:00.000000000Z,7720,140.808,140.886,140.685,140.850,140.820,140.894,140.694,140.858,140.831,140.904,140.702,140.865
86,USD_JPY,2022-11-21T08:00:00.000000000Z,8148,140.850,141.190,140.844,141.137,140.858,141.199,140.851,141.148,140.866,141.208,140.858,141.158
87,USD_JPY,2022-11-21T09:00:00.000000000Z,9894,141.136,141.867,141.069,141.832,141.148,141.876,141.080,141.839,141.161,141.886,141.090,141.846
88,USD_JPY,2022-11-21T10:00:00.000000000Z,8711,141.830,141.844,141.616,141.643,141.838,141.853,141.625,141.652,141.846,141.862,141.634,141.661
89,USD_JPY,2022-11-21T11:00:00.000000000Z,6972,141.644,141.929,141.644,141.862,141.654,141.940,141.654,141.871,141.663,141.950,141.663,141.880
90,USD_JPY,2022-11-21T12:00:00.000000000Z,7932,141.857,142.051,141.841,141.937,141.866,142.061,141.850,141.946,141.875,142.071,141.858,141.955
91,USD_JPY,2022-11-21T13:00:00.000000000Z,8028,141.937,141.996,141.538,141.588,141.945,142.003,141.548,141.598,141.953,142.011,141.557,141.608
92,USD_JPY,2022-11-21T14:00:00.000000000Z,10581,141.587,141.733,141.308,141.492,141.596,141.741,141.318,141.500,141.606,141.749,141.327,141.508
93,USD_JPY,2022-11-21T15:00:00.000000000Z,8076,141.490,141.941,141.396,141.936,141.498,141.948,141.405,141.943,141.506,141.954,141.414,141.950
94,USD_JPY,2022-11-21T16:00:00.000000000Z,5454,141.939,142.001,141.830,141.953,141.945,142.008,141.838,141.960,141.951,142.016,141.845,141.968
95,USD_JPY,2022-11-21T17:00:00.000000000Z,5034,141.952,142.246,141.916,142.102,141.960,142.255,141.924,142.110,141.969,142.264,141.933,142.118
96,USD_JPY,2022-11-21T18:00:00.000000000Z,3967,142.101,142.200,141.999,142.164,142.110,142.210,142.007,142.173,142.120,142.219,142.015,142.182
97,USD_JPY,2022-11-21T19:00:00.000000000Z,3938,142.162,142.164,142.036,142.157,142.171,142.173,142.046,142.165,142.180,142.182,142.054,142.173
98,USD_JPY,2022-11-21T20:00:00.000000000Z,4536,142.158,142.160,141.997,142.068,142.166,142.168,142.006,142.076,142.175,142.177,142.014,142.084
99,USD_JPY,2022-11-21T21:00:00.000000000Z,3129,142.065,142.117,142.051,142.088,142.076,142.129,142.060,142.104,142.087,142.142,142.069,142.120
