,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
3758,NZD_CAD,2023-06-23T08:00:00.000000000Z,3738,0.81008,0.81037,0.80930,0.80948,0.81018,0.81046,0.80940,0.80957,0.81027,0.81055,0.80949,0.80966
3759,NZD_CAD,2023-06-23T09:00:00.000000000Z,2620,0.80944,0.81004,0.80925,0.80981,0.80953,0.81013,0.80934,0.80990,0.80962,0.81022,0.80944,0.81000
3760,NZD_CAD,2023-06-23T10:00:00.000000000Z,2293,0.80981,0.81019,0.80930,0.80982,0.80990,0.81028,0.80940,0.80992,0.80999,0.81037,0.80949,0.81001
3761,NZD_CAD,2023-06-23T11:00:00.000000000Z,2289,0.80984,0.81039,0.80901,0.80911,0.80993,0.81048,0.80910,0.80920,0.81002,0.81057,0.80920,0.80930
3762,NZD_CAD,2023-06-23T12:00:00.000000000Z,4170,0.80914,0.81055,0.80889,0.80999,0.80924,0.81064,0.80898,0.81008,0.80933,0.81072,0.80907,0.81017
3763,NZD_CAD,2023-06-23T13:00:00.000000000Z,5903,0.81002,0.81068,0.80887,0.80981,0.81011,0.81078,0.80898,0.80990,0.81020,0.81088,0.80910,0.80998
3764,NZD_CAD,2023-06-23T14:00:00.000000000Z,5843,0.80975,0.81070,0.80800,0.80892,0.80984,0.81080,0.80810,0.80900,0.80993,0.81089,0.80819,0.80909
3765,NZD_CAD,2023-06-23T15:00:00.000000000Z,4299,0.80894,0.81153,0.80880,0.81117,0.80902,0.81162,0.80888,0.81126,0.80911,0.81171,0.80897,0.81134
3766,NZD_CAD,2023-06-23T16:00:00.000000000Z,2754,0.81111,0.81111,0.81032,0.81039,0.81120,0.81120,0.81040,0.81048,0.81128,0.81128,0.81049,0.81056
3767,NZD_CAD,2023-06-23T17:00:00.000000000Z,2378,0.81038,0.81068,0.80954,0.80958,0.81048,0.81078,0.80962,0.80966,0.81057,0.81087,0.80971,0.80975
3768,NZD_CAD,2023-06-23T18:00:00.000000000Z,2103,0.80960,0.81051,0.80919,0.80983,0.80969,0.81060,0.80928,0.80992,0.80978,0.81069,0.80936,0.81001
3769,NZD_CAD,2023-06-23T19:00:00.000000000Z,1738,0.80971,0.81069,0.80969,0.81054,0.80980,0.81078,0.80978,0.81064,0.80988,0.81088,0.80987,0.81074
3770,NZD_CAD,2023-06-23T20:00:00.000000000Z,1341,0.81052,0.81064,0.80934,0.80956,0.81062,0.81074,0.80963,0.80988,0.81072,0.81084,0.80976,0.81019
3771,NZD_CAD,2023-06-25T21:00:00.000000000Z,259,0.80846,0.80908,0.80802,0.80875,0.80970,0.80992,0.80921,0.80930,0.81094,0.81106,0.80985,0.80985
3772,NZD_CAD,2023-06-25T22:00:00.000000000Z,1404,0.80874,0.81034,0.80868,0.80956,0.80923,0.81044,0.80916,0.80966,0.80972,0.81053,0.80949,0.80976
3773,NZD_CAD,2023-06-25T23:00:00.000000000Z,1218,0.80955,0.80998,0.80926,0.80932,0.80966,0.81007,0.80936,0.80942,0.80978,0.81016,0.80946,0.80953
3774,NZD_CAD,2023-06-26T00:00:00.000000000Z,2679,0.80932,0.81076,0.80929,0.81074,0.80942,0.81086,0.80938,0.81084,0.80951,0.81096,0.80948,0.81093
3775,NZD_CAD,2023-06-26T01:00:00.000000000Z,3132,0.81076,0.81194,0.81042,0.81132,0.81086,0.81204,0.81052,0.81141,0.81096,0.81215,0.81062,0.81150
3776,NZD_CAD,2023-06-26T02:00:00.000000000Z,2625,0.81131,0.81219,0.81119,0.81143,0.81140,0.81228,0.81128,0.81152,0.81150,0.81238,0.81136,0.81162
3777,NZD_CAD,2023-06-26T03:00:00.000000000Z,1752,0.81143,0.81227,0.81122,0.81209,0.81152,0.81236,0.81132,0.81218,0.81160,0.81246,0.81141,0.81227
3778,NZD_CAD,2023-06-26T04:00:00.000000000Z,1730,0.81209,0.81216,0.81172,0.81190,0.81218,0.81226,0.81182,0.81199,0.81226,0.81235,0.81190,0.81208
3779,NZD_CAD,2023-06-26T05:00:00.000000000Z,2140,0.81190,0.81195,0.81051,0.81051,0.81198,0.81205,0.81060,0.81060,0.81207,0.81215,0.81070,0.81070
3780,NZD_CAD,2023-06-26T06:00:00.000000000Z,2610,0.81054,0.81091,0.80786,0.80877,0.81064,0.81101,0.80794,0.80886,0.81073,0.81111,0.80803,0.80896
3781,NZD_CAD,2023-06-26T07:00:00.000000000Z,3551,0.80879,0.81027,0.80820,0.80961,0.80888,0.81037,0.80829,0.80970,0.80898,0.81047,0.80838,0.80980
