,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
151,GBP_JPY,2022-11-24T01:00:00.000000000Z,15670,168.056,168.066,167.735,167.763,168.076,168.088,167.754,167.782,168.097,168.109,167.773,167.800
152,GBP_JPY,2022-11-24T02:00:00.000000000Z,10779,167.754,167.954,167.700,167.932,167.774,167.975,167.721,167.954,167.794,167.996,167.742,167.975
153,GBP_JPY,2022-11-24T03:00:00.000000000Z,9912,167.931,167.934,167.726,167.793,167.954,167.954,167.749,167.812,167.976,167.977,167.770,167.832
154,GBP_JPY,2022-11-24T04:00:00.000000000Z,8745,167.794,167.989,167.639,167.979,167.812,168.008,167.661,168.000,167.830,168.029,167.681,168.021
155,GBP_JPY,2022-11-24T05:00:00.000000000Z,8626,167.979,168.059,167.915,167.993,168.001,168.080,167.936,168.012,168.023,168.103,167.955,168.032
156,GBP_JPY,2022-11-24T06:00:00.000000000Z,11670,167.992,168.019,167.749,167.756,168.012,168.038,167.767,167.774,168.033,168.056,167.784,167.791
157,GBP_JPY,2022-11-24T07:00:00.000000000Z,13680,167.757,167.922,167.496,167.898,167.774,167.940,167.516,167.916,167.791,167.959,167.534,167.933
158,GBP_JPY,2022-11-24T08:00:00.000000000Z,15741,167.902,168.099,167.578,167.622,167.920,168.116,167.594,167.639,167.937,168.132,167.609,167.656
159,GBP_JPY,2022-11-24T09:00:00.000000000Z,14339,167.625,167.686,167.388,167.573,167.642,167.704,167.403,167.588,167.659,167.722,167.418,167.604
160,GBP_JPY,2022-11-24T10:00:00.000000000Z,17062,167.575,167.780,167.142,167.334,167.592,167.798,167.161,167.352,167.608,167.815,167.180,167.370
161,GBP_JPY,2022-11-24T11:00:00.000000000Z,13753,167.331,167.769,167.156,167.722,167.350,167.788,167.177,167.740,167.369,167.807,167.196,167.758
162,GBP_JPY,2022-11-24T12:00:00.000000000Z,11650,167.721,167.839,167.337,167.486,167.740,167.856,167.358,167.503,167.760,167.876,167.379,167.520
163,GBP_JPY,2022-11-24T13:00:00.000000000Z,12876,167.488,167.602,167.343,167.585,167.505,167.618,167.360,167.602,167.522,167.636,167.378,167.619
164,GBP_JPY,2022-11-24T14:00:00.000000000Z,11499,167.589,167.897,167.503,167.734,167.605,167.917,167.522,167.753,167.621,167.937,167.541,167.772
165,GBP_JPY,2022-11-24T15:00:00.000000000Z,10385,167.735,168.020,167.570,167.961,167.753,168.037,167.587,167.976,167.771,168.054,167.604,167.992
166,GBP_JPY,2022-11-24T16:00:00.000000000Z,7724,167.960,168.003,167.777,167.787,167.976,168.020,167.793,167.804,167.992,168.037,167.809,167.822
167,GBP_JPY,2022-11-24T17:00:00.000000000Z,5963,167.788,167.925,167.699,167.792,167.806,167.942,167.718,167.808,167.825,167.961,167.736,167.824
168,GBP_JPY,2022-11-24T18:00:00.000000000Z,2166,167.793,167.797,167.624,167.728,167.808,167.816,167.646,167.746,167.824,167.835,167.667,167.763
169,GBP_JPY,2022-11-24T19:00:00.000000000Z,2280,167.728,167.814,167.697,167.807,167.746,167.832,167.717,167.824,167.765,167.850,167.734,167.841
